11418,11634
9229,9389
2173,2520
11213,11471
533,543
25703,26000
33863,33921
12638,12801
42258,42331
17237,17302
9147,9476
33858,34237
9848,10171
41396,41595
10938,11307
19468,19892
29088,29318
32754,32993
30104,30365
34397,34635
10694,10828
26537,26566
39517,39817
5910,6170
42707,42895
43934,44375
34326,34531
2745,2762
45994,46445
14979,15291
42185,42591
27456,27581
34498,34985
28585,28677
44063,44137
48744,49209
35505,35919
21078,21392
1175,1251
25367,25406
15554,15910
45424,45559
20474,20670
21229,21280
34650,34728
31866,32070
7045,7114
44797,44924
498,908
12540,13015
12770,13028
36585,37011
40252,40536
28241,28300
38977,39184
26072,26262
27733,27826
43036,43338
13350,13452
20936,21252
405,859
8123,8406
42989,43147
32627,33040
12651,12851
16743,16886
15672,15966
42525,42957
34396,34826
43404,43671
33082,33151
22453,22852
20391,20549
47076,47494
47388,47714
38530,38630
48955,49157
27534,27948
32539,32554
45536,45900
12085,12136
36467,36780
48433,48517
39104,39146
69,447
5314,5524
40604,40839
20401,20718
23173,23461
17277,17305
4753,5170
37279,37731
46553,46915
6813,6909
45108,45372
19245,19527
33386,33650
33850,34065
44151,44347
46663,46967
5007,5368
38675,38735
43663,44056
43197,43271
30155,30204
21013,21346
15638,15773
26184,26548
7690,7769
34281,34334
10971,11044
27885,28341
6639,6838
5323,5359
20792,20986
9987,10049
47663,47716
20184,20265
44960,45349
42369,42506
13820,13851
7664,8159
35424,35503
13272,13356
9751,10016
11976,12077
31727,31931
35905,36355
5607,6101
38433,38761
46852,46995
40473,40486
38167,38332
7905,8375
15832,15971
5495,5598
7636,7983
13769,13915
20546,20665
35948,36148
41575,41852
42710,43020
40468,40492
18031,18142
20256,20588
46209,46586
17711,18199
2081,2200
25074,25360
25862,25908
24290,24382
829,1289
3788,3926
6381,6461
20385,20728
15791,16155
21926,22320
10308,10775
11477,11647
22340,22393
27837,27892
27083,27341
48427,48686
16918,17088
22424,22518
6251,6423
10252,10679
38775,38925
24569,24696
8798,9205
47241,47446
9848,10316
35158,35432
23846,24329
14011,14472
21280,21397
675,1077
38927,39282
18804,19106
31825,32024
3889,4025
24861,24960
48577,48713
12493,12541
46651,46962
41858,42134
20373,20642
11403,11902
43528,43979
19679,20149
15290,15641
1167,1416
9221,9509
45857,46281
37055,37121
37298,37324
43980,44060
17851,17996
37853,38119
14338,14548
27493,27551
26701,26783
48897,49377
21032,21312
5802,6146
48169,48445
2868,3199
5097,5542
39302,39780
43834,43871
1040,1283
47811,48145
16447,16593
40649,40714
28930,29107
24928,25409
8419,8443
8614,8897
14049,14391
25921,26064
40598,40716
1682,2145
38004,38139
13659,14123
43807,43859
35189,35629
25448,25909
19575,19622
7635,7932
16748,17075
35414,35636
14886,15336
6090,6257
47235,47527
45152,45221
43835,44016
43591,44073
45865,45898
5551,5756
12553,12674
7558,7571
672,899
43129,43196
40715,41010
28936,29028
18001,18143
16776,17058
36348,36693
27112,27365
28796,28968
30347,30554
38701,38850
8995,9269
35331,35592
22531,22844
41876,42360
4530,4793
20559,20656
21512,21951
6846,7156
49403,49429
24309,24630
19101,19444
41532,41577
39568,39996
10634,11117
25388,25544
30480,30777
38075,38215
18755,18934
28910,29033
4487,4836
40466,40624
32659,32949
27400,27551
28036,28471
19341,19753
10216,10655
26146,26321
4410,4643
11513,11539
25291,25687
47421,47860
49371,49390
12084,12407
4596,4674
33283,33724
45824,45885
20420,20615
17125,17328
40121,40170
45445,45793
49430,49589
32686,32830
44910,45355
26841,27222
48353,48646
48303,48322
37940,38008
42887,43010
8356,8741
33490,33513
30652,30673
7155,7448
19261,19505
44215,44642
24203,24685
38572,38682
30327,30727
35168,35362
1320,1819
33515,33786
9706,9904
41336,41491
7460,7498
23516,23945
45971,46331
38858,39195
19560,19677
9188,9684
34288,34680
3831,4024
32650,32855
28506,28674
43784,44241
43250,43745
23825,23841
20768,20902
33218,33420
44790,45256
6231,6349
20448,20756
16233,16672
26273,26706
2700,3157
34786,34882
21047,21478
33840,33973
11176,11258
10752,10799
32442,32655
42127,42462
48218,48656
37921,37944
33665,33775
10553,10681
6509,6581
5251,5370
45928,46231
38222,38703
16113,16549
35387,35532
34587,34854
5033,5346
29052,29293
551,927
34033,34060
36027,36335
42914,43244
43406,43427
8762,9108
17112,17234
12561,12667
32966,33362
49103,49227
17859,17958
33715,33730
26038,26286
46630,47127
4211,4305
15667,16022
41164,41349
681,840
43691,43879
45902,45921
48375,48550
34347,34618
38449,38708
18802,18984
5589,6081
4113,4556
1860,2284
20902,21162
979,1189
698,1102
22035,22312
30887,31054
1161,1423
13033,13091
37813,37973
44040,44197
42772,43095
30056,30144
49359,49585
8461,8728
13495,13637
19740,20016
31806,32218
22554,22791
29400,29683
34237,34337
49294,49415
36642,36890
11965,12044
5577,5975
21351,21616
31963,32344
21850,22186
7047,7529
48934,49310
47438,47899
24859,24926
40533,40784
12762,12968
36983,37337
46780,46976
14594,15088
30396,30611
1034,1404
7802,8124
17765,18188
21296,21307
19238,19270
12388,12705
19010,19439
41666,41926
4854,4903
1913,2048
34245,34666
48790,49176
14432,14695
16428,16447
16898,17087
4333,4559
35709,36185
48012,48355
9721,9782
31829,31904
16220,16433
43788,43810
26069,26301
29253,29565
36750,37157
34268,34561
19109,19547
26512,26557
29926,30166
16042,16528
8609,8755
44317,44455
19976,20241
19460,19668
19271,19405
32308,32628
26881,27280
4954,5175
36813,37260
45401,45499
38244,38662
20158,20419
18619,18944
17212,17270
22295,22716
16111,16518
11141,11509
36249,36511
24042,24216
9262,9500
27068,27290
39407,39461
42604,42829
38718,39138
16375,16565
1794,2037
1079,1479
38695,39109
46568,46806
6662,7131
5016,5340
20040,20326
25546,26016
32290,32761
44098,44486
10581,10934
29540,29984
12323,12458
36602,36805
42238,42602
24648,24854
3329,3372
500,824
39152,39647
45326,45345
45538,45606
18776,19069
31486,31686
49024,49038
32427,32788
45501,45960
14026,14262
10828,11022
29533,29677
45156,45592
4259,4346
46659,47132
6999,7233
34059,34548
41071,41471
38978,38998
10390,10492
43722,44011
46192,46450
8096,8131
40656,41089
2087,2402
28425,28855
17299,17365
3436,3646
19765,20085
20523,20936
13558,13585
32455,32581
11811,11951
34537,34943
48604,48690
41974,42393
26646,27013
26332,26511
5678,6050
17878,17983
34457,34538
22643,23093
48838,49018
1284,1491
4334,4712
23100,23229
13067,13423
3458,3837
12484,12845
45109,45408
31578,31654
11684,11999
41989,42041
43575,43831
4647,4868
5159,5391
36637,37010
31626,31721
16757,17251
