39193,68071
35720,94691
38395,71708
32423,77835
13049,80284
40934,59584
501,92325
15053,85100
35022,75063
13435,98508
7014,91846
18214,70154
16437,60707
45200,63398
33825,50953
19686,93443
28988,91061
48572,86858
35601,63351
35717,57120
29330,57779
41573,60047
27729,91928
14060,66943
11704,60842
42453,63633
7970,89723
44136,88369
12866,88163
64,54208
32364,90634
33493,52417
36871,59995
14742,64343
18382,57983
31210,97066
34989,97224
15110,83447
35979,61148
332,70537
5725,87367
29689,75705
38375,83676
24416,95693
42100,64658
32613,50643
28839,83110
37743,84661
814,57082
9462,55440
28566,66937
39629,61280
22626,93986
32096,91195
44089,92271
13260,92661
22584,81013
4073,99864
40011,80457
32192,70215
10371,78320
18544,89917
7431,92704
7829,59316
33378,92670
42762,74160
48545,66070
12888,52637
11606,89557
611,50908
3963,87405
8954,54700
26459,79409
43026,97804
13662,98033
9901,99523
46439,94817
12965,93520
19,82590
48335,74665
12467,88012
29426,99110
2490,83331
44135,69461
43833,56557
10910,80091
16260,79807
39990,80561
33618,86961
36716,83566
41729,85556
45514,95445
4524,57506
20809,84612
25043,96722
13116,78687
8154,90925
44276,76090
42232,67755
5671,62238
23880,75588
5627,97904
14615,60883
36874,51247
2626,63514
45440,63267
1207,96728
42550,93629
22064,89737
47696,99056
1848,73394
6136,62343
7858,60552
18466,93069
21835,79903
44925,51966
35603,96773
48072,54076
8750,60639
34292,65867
21497,99487
45582,67818
19749,98757
24330,80176
16178,85237
39305,76917
23708,61414
21834,77756
24098,57607
22845,84831
24922,78948
8666,57036
40721,72917
47612,97732
45613,98921
7475,68664
32263,83191
154,83490
4514,87202
11893,63060
25229,78311
21039,60012
30831,75814
14680,77495
44656,59360
4007,59258
17420,64580
46972,90502
21892,58547
49778,68033
44422,53022
32182,50608
4782,97462
38187,64573
15493,92630
32781,96024
1925,52321
17957,75423
2585,88913
25818,59812
42251,85644
24981,50653
5619,54272
1217,86226
12349,96976
43181,64728
9041,79116
42954,96371
1726,87622
24140,77185
24511,86139
1314,83812
3756,86206
26960,60132
3577,76640
5729,93211
42286,78262
23455,76117
21849,94755
26711,92808
30225,94003
33767,99698
20036,85557
13655,53979
45506,62460
5658,88343
37907,80422
34069,82671
26226,89220
49959,86586
4719,86592
47458,90142
4713,90131
19908,63566
26247,83281
31712,88162
6842,98243
41737,86986
21829,64747
34384,69910
20609,69251
6552,91501
13803,94126
680,86523
39249,96859
38603,66319
25760,88675
40654,70666
45646,98236
18132,63094
12700,65504
49826,80366
41939,95606
44510,67005
10719,90578
38193,79593
26346,80956
33631,57158
20513,85397
15360,59055
32718,64426
28320,72411
8898,75038
8647,65927
44002,77874
23502,91373
14489,76742
22223,99594
1266,54795
44046,93301
30982,60343
42231,61129
1697,52931
47530,60172
36824,88535
28863,98099
34430,53033
9867,64718
39191,55925
45955,58338
9642,73764
37589,90725
45641,73272
2848,50533
31834,81543
29045,75399
32553,92856
18906,89731
19291,79847
2635,96564
3402,55788
29536,55512
37802,97383
22478,77931
27912,51641
29422,98901
26636,84338
9833,63765
29346,89792
40953,93681
18842,50675
27100,82267
2922,65174
964,93409
14874,60174
36232,89280
37430,84161
6222,74740
28829,72550
49045,83742
43179,62004
27156,92734
39334,97044
2453,82908
14217,58512
28407,94273
37160,84179
14926,72028
7727,54468
23236,74941
38022,62893
16107,98280
43483,75380
44425,87155
14399,85486
42943,62681
24426,97196
42225,98179
8509,85031
27681,89542
28242,57931
18252,89559
2564,85199
3717,69192
46841,75401
13142,92263
25883,68668
46171,98244
15195,93474
25328,97223
14709,94488
18389,91493
11210,88379
6938,61830
38334,65613
9939,97134
7117,95382
7181,68095
24833,84666
15636,56982
39772,81184
32063,51287
39017,70668
26441,79229
46557,69799
7434,84349
17151,99437
30079,65104
6227,71064
39695,83020
32022,71255
10748,64949
40748,94601
26327,66251
21146,65315
17085,52768
8181,77248
15777,56758
40404,63393
24939,57891
39088,72744
2873,71881
19754,77476
25362,62670
26049,73210
16897,91497
28803,73475
42419,61340
31075,61511
2363,56283
4781,91053
7267,98491
4758,62702
48529,55530
39753,60317
8204,86391
42333,68027
4550,61029
19706,94932
36923,78766
20677,83918
13647,73435
41381,68939
23146,60467
8648,74668
40870,57662
40796,63378
1328,65965
28150,74871
10287,64939
7142,61942
46758,84953
16690,66082
9314,64059
37579,53348
33157,96363
25371,88958
40565,68970
36680,59120
5431,77540
47607,82150
27957,70293
14693,98731
5316,97529
6976,72537
47097,89113
36145,76352
10996,81088
14987,53450
41622,74474
16213,61300
17920,55877
26689,74659
3774,91938
36433,63509
33232,55509
7737,65936
44785,82225
8086,58353
13080,95227
17566,67070
8663,89460
24896,51833
47762,74209
28680,69298
4580,92975
34193,68328
26756,98859
6957,77130
32847,82483
32643,66258
17470,85810
15259,61749
28103,78790
32425,92722
3410,89866
44310,50281
47593,85527
23731,74991
45534,55172
31679,81061
34004,80012
47491,71077
12558,88556
48369,60303
36699,72316
31336,69145
2189,77056
11903,97440
49720,84296
123,56793
39127,79529
34348,57753
18287,80458
9799,78983
48951,56878
11666,93525
6809,58566
9836,55850
22284,74938
48140,94815
35966,90465
22651,80404
14688,54169
3816,52902
2276,98020
28586,86344
33726,60579
43991,94794
47049,55665
12386,77335
28807,81130
16263,93312
49197,84084
43732,51917
49714,82853
7428,88246
32128,94853
13382,99069
8317,65762
509,56535
41576,60177
18350,54827
30522,65477
432,60249
11507,92822
44970,99213
36108,55790
31105,61649
33377,61934
48011,52603
12292,66767
41830,64995
24686,81259
23145,78679
19911,88671
20646,71766
42028,83495
13145,97899
47221,83377
40132,96996
20741,78419
43798,72868
7270,65145
43553,58778
28884,91424
3578,55697
31157,76938
29340,78103
34647,63573
14104,64869
42971,59303
16863,56232
36380,88293
8059,88482
20681,73478
12387,71159
12795,61556
15948,66716
11410,85894
5918,66155
30844,89184
1503,62906
34421,66754
8784,60070
17345,93928
5271,62157
35156,60539
30193,61568
21681,68174
26363,92487
46275,88445
23754,71891
48714,61926
30681,61895
13278,81963
24045,61472
45496,85602
9989,69025
26852,93058
30019,63693
35009,81758
31495,71091
38821,81124
13533,79874
17768,64710
12958,71605
17935,70187
39434,53211
15920,88270
3392,82381
47617,69694
31082,68852
22803,57187
34302,63804
48805,54778
6874,97755
35912,53814
2469,83854
34171,86748
7487,67984
22171,51080
36296,81338
22314,57965
36485,88612
11780,59477
43340,95157
24552,99364
33289,75300
49297,74354
44598,64053
29983,62771
12660,87043
15293,60050
19731,60542
21629,83208
9930,65415
9195,97291
20250,75431
23047,96180
30840,89715
21761,51032
21199,58435
6232,67296
18370,84700
28135,65922
5776,94505
3125,61102
4804,98915
8525,59794
29879,78288
40580,84128
8858,79206
19633,66087
17733,81245
9656,88559
19290,78425
35296,78553
28973,66543
40751,98224
4938,80245
18575,88937
22534,75196
14806,65187
11338,69806
8292,97318
31810,82833
33803,87469
47442,84962
11961,62531
7036,69079
36836,70206
16636,87760
15356,83261
48460,85379
18620,80398
2755,66501
19558,96573
15716,50463
32354,50249
8075,72023
10166,56738
43302,67284
37601,81221
49865,61952
46869,79260
9748,74779
30912,61103
28379,81709
27989,82875
9132,77549
30701,55123
13299,84684
10381,61400
29136,59111
34235,63179
39698,90951
28703,52183
36203,57397
49055,68086
40569,84425
25870,97032
36269,71874
23674,69794
47399,94351
46184,60423
30075,88744
10313,57494
12137,64614
10965,67773
20946,98258
8833,68681
22598,94291
36055,89264
45293,70411
29819,71470
31649,68636
25901,75214
26616,54362
26664,81105
17690,54070
16187,88831
36311,50032
29750,86595
40605,58973
40051,54032
366,92238
48616,50390
24620,54585
13810,91236
10311,88129
25181,68036
25385,96395
16806,52793
29067,86018
13740,64716
24812,84176
24945,99118
30353,95780
11938,94986
37147,65990
20582,83436
47531,67950
3883,74011
4819,98562
18021,86332
1194,60601
330,98689
25985,93615
30269,74064
23874,76099
33355,96659
35972,98507
36457,53061
43496,67276
11239,81746
14936,51422
46598,57588
2266,73017
47244,62759
48702,88726
3110,82122
14775,91193
13478,98114
8336,98380
33374,99319
39565,73522
15526,89561
1349,67314
19376,96119
37049,95675
13746,93809
4390,58212
41821,78547
34622,93508
32591,53868
41002,76162
30863,86532
29736,66311
17064,52247
32004,60605
37287,50313
371,56892
26588,97562
31556,64237
38559,95269
13474,61487
11761,54577
2043,97715
7339,86681
2429,90963
10597,54026
10220,67545
32352,67643
19725,62685
29584,83594
47773,91519
16367,59435
23707,62857
23076,88354
13894,73011
35630,87953
6134,86390
13832,88887
17841,51021
49913,52255
40182,55322
42925,86229
23654,89153
31037,65416
45015,52922
48657,82332
13861,50284
41641,79894
19402,68669
10801,82929
28657,96819
38808,82874
39325,67362
46271,96944
48654,70815
37621,80202
20762,84591
35752,96181
19454,62018
8786,80779
24759,71397
20680,58718
863,77246
32284,70073
21554,77440
30266,55527
40773,74016
7273,58845
3193,84965
2888,84132
28191,66528
44638,59365
15593,71917
13250,59815
8163,75648
6429,59245
45980,74987
44640,53284
10959,96441
16610,83929
41337,61606
6283,59957
1550,60550
39608,85650
34188,99290
30854,58272
12205,73345
16813,85612
6518,74228
10340,86912
41988,70546
39910,79522
11885,62234
6770,88195
40344,87403
45673,62395
39950,59425
17549,87532
9978,54837
24513,62276
1478,74407
15572,93462
22489,68594
7010,71895
7086,53188
41709,69817
25480,71277
47910,88444
6353,83212
6379,51586
40064,66940
44701,99800
6220,70820
26872,90089
25249,73681
42276,86726
41188,62753
42838,69384
45409,86091
35267,52436
18419,68793
17979,52316
26267,63434
15320,87673
43006,95106
11276,89758
3808,85429
4239,79518
23531,69659
1656,72377
33661,70246
20758,79719
4615,67638
4245,76819
350,92333
33285,75692
26109,55795
33235,55867
43431,57691
15909,98830
38021,72489
47549,81164
48591,71913
37702,88104
23436,69874
8763,58591
47869,57121
11167,88662
49773,50698
46082,52617
43517,67133
808,61425
20383,61380
33357,57008
35612,60407
46353,59514
4761,84735
8066,50109
10189,87097
42359,78885
49932,76903
13807,87162
28997,68632
43352,54811
13591,73581
17471,83209
761,53108
16442,95774
22436,89883
32152,74269
41318,97446
26609,95630
2767,57854
15038,75961
48680,60102
4689,79701
48515,66931
23205,66986
26020,54957
49406,54141
38212,63660
26663,74008
23662,72240
26719,75750
49789,98592
34088,59454
30631,90421
49012,54242
38901,72787
36768,88232
5417,94599
29516,64377
41909,50057
31947,83115
43161,82914
21814,51912
1603,88349
28216,98748
11989,91956
1376,56479
21768,60931
2107,75117
39449,89922
4351,58881
39238,60262
41985,93424
49449,90546
22972,66026
49948,66778
16424,91165
16106,54164
47294,99989
11130,61558
25941,82457
28816,64007
29179,56045
32391,86839
15686,88167
34206,80365
22537,66086
30092,53191
9592,57605
26036,60738
33738,71164
10426,64689
3100,97077
9495,95177
8615,57339
26317,65809
26021,83082
11879,63805
40573,77253
27984,84920
32222,96591
15424,57958
13699,71485
32856,96820
18876,70574
5145,80803
23854,87288
48722,53142
3869,64707
15908,86457
16294,59635
35753,94725
21558,73975
10389,53727
42465,59731
1939,58975
2542,80045
44829,92464
27916,61431
44911,60967
31809,91474
8221,90656
45095,79120
7038,64844
46419,94120
22256,67820
25103,73141
7227,70216
36697,67726
34253,98762
9974,71801
21357,70790
41678,65650
23820,59770
43948,89122
31015,59602
40089,83599
11851,64076
35406,88503
17052,79421
41845,78999
39131,50431
5941,60751
45883,56089
25685,60789
48136,56309
23904,78538
27588,88244
13526,66508
45339,95563
8689,79159
16605,69207
18938,62222
47339,54467
46061,57284
26777,81016
42606,72112
21562,75321
45142,54909
46089,81575
5171,60951
28681,63124
36973,58283
7663,56683
27633,82942
32811,83637
39183,72126
22067,91468
37250,51063
3258,99185
25041,60247
5036,61706
19433,57083
34289,95868
16041,73969
47476,71687
40534,77568
35745,78861
5290,93237
19111,67864
47946,72072
23843,68324
47872,75407
38599,63701
4101,80225
9331,51526
47394,82997
2748,96948
12007,86305
36050,71302
18275,99914
35803,87486
17195,52769
19225,80614
6760,90337
38012,99007
47396,91878
17745,69836
24931,98736
9330,83886
20316,74065
1753,87393
45041,78720
7278,97838
34809,88004
9006,97676
14247,55567
16582,84343
8469,85679
19476,56809
31935,84702
32577,57734
36905,84633
39186,83193
31327,96332
26765,75509
27431,56430
38366,98769
7095,64122
7952,61245
49508,94882
30242,75195
20080,62046
4472,67291
42075,69281
22886,93983
49887,60729
23986,53488
49559,59130
46523,53373
6263,62354
39786,86673
48409,64645
29990,68254
31048,97332
31430,55255
35284,92797
31658,50221
5508,91896
26191,84622
31791,72380
49379,93652
8116,92680
35715,81099
45575,63895
21858,59185
20897,58673
21461,50004
12171,86824
28698,90093
10963,77527
12302,66037
16876,98541
25492,51169
8586,59934
30728,87634
17613,99912
14009,96506
10341,60143
2786,60224
20130,53451
18526,84181
45927,89430
31365,68952
32078,52164
48215,81454
29853,74214
10953,82869
26190,57793
46536,98502
33216,62380
29016,75199
4806,75687
10243,74454
43875,97614
254,85133
10771,91978
565,76063
6616,60912
15658,60731
36731,64389
15673,92436
5055,67809
15555,82783
31619,72463
30519,95694
25632,69223
10490,64251
37774,92991
5348,54543
32536,83804
3302,91408
21076,75869
37138,90265
24528,65804
18217,78045
12151,77978
7749,57115
6800,65501
24983,83169
4727,99945
2746,65167
24755,56168
21288,81518
35100,87691
23356,66226
6605,92763
41388,98681
712,77419
40256,95400
35035,91020
42319,93360
37468,84011
26864,85467
24428,65664
43350,67208
37847,56994
23570,75686
49798,95229
49437,89351
21819,68046
47535,62666
5515,59912
47210,57818
2415,95864
39766,50458
35642,99879
14977,93094
25059,75436
27085,74434
1026,53004
41082,66924
16310,52300
24746,81419
5399,81953
8847,85774
6425,88815
43902,70274
31261,53893
38107,82008
42009,57483
27300,95218
25237,52145
41432,95719
27113,76453
42586,58030
13922,69923
20598,86881
45630,86699
25673,69926
25605,54522
10140,94163
2410,90031
23879,52530
199,89078
33776,57841
23544,94268
35407,54154
2257,71058
29290,79944
28273,86136
22048,76693
947,67341
31191,58316
48270,87452
25782,80501
45540,84471
8267,83806
24091,66605
5599,57200
39525,64721
10914,79942
2531,52017
16104,67267
36746,69458
1540,50374
10141,83306
26621,90416
27165,87647
48129,58517
38948,68110
48284,57359
1124,91517
11689,90675
25495,82839
6860,76282
47740,56175
6264,82755
31262,63698
29870,73183
1500,88563
17000,74261
15169,81517
31383,78340
28336,74851
41875,62348
27570,99385
507,74519
6314,59195
31770,70094
28666,95886
29145,92278
8760,56434
17051,98980
37073,50667
1576,70328
3721,84734
1518,79491
40102,53213
16245,99462
45416,62830
2771,76422
37693,92147
7881,84740
33061,50002
29948,81161
16091,60309
3065,60679
39974,88364
19508,73399
25788,93351
25965,70877
43585,61440
12924,86259
8382,94874
26376,82872
22306,56816
35963,76790
33992,92833
41594,65077
17119,62227
45048,51347
49935,80542
16823,68155
16192,81396
4577,65137
15144,68617
28466,57685
42472,88640
41801,61548
37832,80574
46791,53992
47594,53958
47533,80132
27371,94979
19922,80127
38466,84928
7377,77689
12146,56996
25017,84043
38680,77491
46677,73749
30967,51171
20468,72883
41468,62534
44923,96823
15584,80065
12827,80527
15061,52615
35593,88708
22183,84662
29356,61564
17815,75889
36503,57922
30345,93757
7620,76672
6071,84927
14383,98719
19629,75528
43838,53157
12192,51243
11960,69496
1924,69346
45728,50636
49063,89071
2343,58321
41546,94214
7570,67294
20156,82221
31403,72461
16987,80652
24999,98942
35795,68533
12994,53910
20179,78336
7625,77718
22975,81675
2675,86357
32014,81179
33579,92048
37069,56517
36505,54324
37678,85595
34360,75811
42274,54731
12821,77258
39196,84516
38374,87455
45268,73913
11472,97521
25449,59758
28127,97109
26065,65083
21486,54963
3829,58109
30807,52423
17438,56673
920,95584
13972,69041
17574,52733
6273,91009
6978,93704
33295,50309
10837,64505
37610,50119
37205,96123
34615,83058
36068,64502
6520,85942
1415,77940
18964,84480
4990,95398
44274,56529
46975,98393
10989,82985
43642,80297
12399,67437
25765,93867
19630,99775
44377,85884
43146,66939
21008,62564
49378,66127
524,71319
31685,86133
6988,59128
11146,94889
29197,64138
44202,80879
46458,86378
11453,75477
47685,96787
6303,69530
25171,51916
9365,56472
34368,64286
12975,97542
42723,58358
7450,50871
10710,78268
17521,52069
21202,88687
13081,57571
4535,64170
22490,83833
22182,55357
11272,71080
17298,56701
21001,61409
17757,77642
27640,72160
28456,52085
39758,73178
6469,85471
28220,90349
7985,73127
19308,71016
20411,80732
44968,61435
2816,74127
44306,59405
42474,71442
38558,83376
37345,69483
45671,55572
26502,64584
21158,56060
22374,74215
36097,85369
47876,98778
31299,91102
25092,62563
6545,78663
21981,93741
1096,57534
16592,91131
10511,74110
42387,91307
38899,66603
32275,73044
14815,93244
6764,66527
17503,75642
25386,61662
15631,62623
35606,71694
14922,90659
31861,83559
47620,87737
31316,62175
11247,54610
21945,86203
2478,65113
24196,83920
29596,59374
32850,63766
39397,88988
14610,86873
28006,60888
2030,74672
21859,55170
18473,89624
46604,54729
17197,57954
3964,75596
46166,50512
38971,74489
30383,76966
16087,85473
21624,95963
45354,97341
16955,79390
27986,87156
32329,76591
34758,68322
12307,60130
45193,65988
15603,90594
34437,56424
4724,98497
21755,76939
6450,60471
39135,84880
39487,64029
21683,81919
4363,74364
42687,81031
16904,73061
17380,83673
44536,70628
41899,59818
33638,72220
20693,68154
14571,53926
43082,91927
26965,68149
478,59508
22602,84727
44010,80103
32516,71214
22216,50543
1316,62495
40750,54872
47515,78021
1674,94446
27032,84248
18240,70252
17791,60502
9686,52218
45406,89659
4627,62151
16822,74635
21258,70845
45884,83176
41105,74878
41636,86242
23907,60011
26653,72830
28729,81851
30268,91283
8253,84506
31468,99180
44203,98225
14331,79588
833,53201
10468,88609
8428,63562
34467,86471
3830,93187
5810,73693
31182,52525
30827,86183
31211,56584
1462,82868
43639,54007
2243,56829
17523,93951
22766,50296
29029,66060
8864,86311
32130,84421
25982,57975
24208,61946
25946,52143
19696,71434
27201,54266
44886,98639
29987,71087
49139,60323
18671,52688
32372,55552
20696,62168
997,79534
35270,55882
7698,76493
35104,89829
39903,65864
39675,85045
42071,75002
40738,55185
38476,96433
48857,70409
18213,64159
27261,67467
9428,50999
7130,51644
49586,81689
45721,61822
17949,92536
11518,60413
49517,91075
22878,88060
12110,68318
843,61744
44410,82095
27228,98817
17664,98935
44838,79915
21274,55576
48872,97911
5827,61915
38110,51201
7411,99814
15755,83427
25746,89766
40851,88949
40137,85844
32962,74739
27385,91400
12417,79862
12262,78698
15022,83148
4322,62386
45906,70120
5929,87589
35339,51295
33624,70601
37364,75663
31434,61945
14283,64997
17089,74335
11784,63322
49562,95399
25254,91521
7794,57766
11883,69150
20998,51819
42554,63407
15546,67632
37551,67414
36226,75947
16880,99426
3893,58950
13802,88688
49737,70379
41842,87390
17032,95228
27794,69470
27793,79635
49321,70245
35016,97222
29959,54352
8256,94504
3399,90480
5700,83898
8185,96124
19727,99759
23752,96072
18274,93324
974,84250
32633,73486
15331,54346
17732,94283
33122,60238
39838,71079
8679,70386
15375,90068
29858,62688
20896,76813
49369,62063
18686,98564
25048,72617
27544,53252
47680,70772
15836,74980
48854,71298
36583,95508
20299,89349
17900,94424
2608,83844
15856,75934
14327,72625
48161,55780
3627,81717
40916,61847
35419,92608
20044,86224
7225,69190
28908,59468
10176,54493
19469,55412
11299,99391
23600,97643
26456,57621
15786,60703
15238,89598
45469,56420
22464,80210
10833,73395
86,62156
10327,90885
37652,69996
3728,52465
16092,73381
37657,81623
7992,81229
8567,66705
27616,63861
12721,66033
41399,99218
32148,73950
10179,94356
14091,58225
33338,96515
37509,69211
2110,82711
43499,72514
2351,86078
29458,89984
24714,82380
37903,72624
16499,98381
40687,52979
8427,55969
20522,98525
3182,75221
49937,87349
10739,78006
31275,57692
5920,79413
2025,86473
11994,50380
41391,61951
15175,50693
7581,75614
21387,80070
9660,79769
49465,86317
36619,86804
16315,92281
10513,91818
18564,80859
17476,79665
9902,53078
6887,62889
30732,50398
48832,90101
28144,55213
42044,79111
6225,99796
42220,81550
22664,89211
1671,98573
11733,51103
36621,77592
38177,91932
35010,79145
39373,58980
47508,87664
31346,74450
13380,78454
5667,75813
46577,89933
28765,87813
468,85187
17044,69536
36082,51079
16014,70868
34435,78599
40234,86877
45043,69970
49796,68042
277,87387
42158,65192
6009,74356
14773,57455
28327,54846
31799,63671
1464,54138
47160,66569
13227,98932
22754,64451
22696,99216
16775,88686
35918,86314
8133,51701
39389,60255
11875,69033
42405,86441
3633,86763
41955,57009
13946,90441
30163,97254
41643,61136
34621,79750
33608,87457
25311,64881
48794,54788
11904,98189
5204,60085
22298,93305
40143,68975
30468,67126
16971,66898
38000,89717
31823,79415
11975,72405
7516,69344
22032,77768
29168,91076
36218,55605
45754,59654
3499,91023
18346,76556
6598,89771
17444,62908
38438,65996
4873,52350
27720,75393
42767,69574
30907,78502
43378,85334
21520,64103
37939,59463
6584,74365
7745,52469
28614,89663
49600,55705
35729,91656
2697,52952
11300,84297
15140,62914
44412,63009
36138,66530
5481,83273
28798,56461
778,85726
12103,76243
20797,78358
44847,59950
45846,90756
46932,93442
10899,98267
10447,99373
10303,55008
9105,57253
32172,80865
43922,86984
8536,58487
36794,89782
25463,67033
32279,74108
11650,75888
1166,59329
3073,78316
12006,53353
46269,87384
17463,59479
18444,68316
39420,50836
39119,67152
47206,53010
46447,91440
35360,86834
2640,58281
21459,97325
43711,99783
5692,99780
32169,68523
40712,94837
12679,77811
44343,82934
18029,83166
38423,52284
42298,74607
4499,80936
6287,79817
4739,87661
10400,70727
14838,81898
7070,92839
1560,70869
16128,70809
13660,87345
21051,93461
27675,86175
12855,90561
48542,63778
26462,99070
43224,82884
29707,75971
36749,71483
6441,81720
15226,56294
5748,87001
25436,94772
6278,50470
46002,88824
23519,56407
37080,67965
34194,92912
48171,83085
41173,78423
49997,84192
32863,51313
41619,79302
17455,61347
26037,93925
8682,64748
33530,68654
49766,90955
12574,60822
4880,75324
30081,92939
328,59738
14253,52132
43232,98985
20505,98943
19663,62657
39634,75404
38642,83008
43448,55716
28275,74201
42370,71418
34371,58629
34182,97226
6871,60119
12528,88656
14031,59717
3013,77001
11510,64355
14208,94673
31854,64572
44725,55080
13297,85950
1279,56107
31026,52557
42195,64357
45216,50720
2004,94152
24122,63363
48035,56287
24846,51379
36024,66126
13748,94499
45187,59813
27243,85462
6962,84644
32617,83780
42094,80600
31454,74654
16418,68454
46609,77366
27615,86472
31689,95906
7380,66388
27998,93719
15553,68706
6329,80368
18939,54562
48096,78023
47367,90088
47230,95659
16934,84045
578,69446
1772,89379
29792,70742
22228,92215
45442,69080
34487,58356
28049,78902
3942,60208
39841,88131
2797,78898
46140,92015
14992,74818
1028,72073
23889,95872
21516,63304
38487,69105
28982,93113
11773,58149
5984,57509
9372,80525
13336,79235
31380,71745
39051,91403
7200,98346
29284,99472
48549,50801
15833,51925
23833,93178
1551,85640
4882,95657
30688,83510
7490,65638
30645,71524
9484,93160
303,71069
15090,96692
33069,70824
5096,60211
6455,84319
32989,83869
2376,92937
37025,60573
36713,98544
35879,83867
11892,70548
28576,74122
23489,80010
6380,70970
9808,74735
37027,91822
32507,80516
41047,95602
6819,56752
47666,65776
23328,82722
26627,93471
22278,64093
18100,77022
29873,73773
2781,69607
4520,94867
28444,84730
45399,78819
46161,83428
37353,70718
39503,83664
42308,89282
24415,64853
15073,54254
18448,67786
14309,90396
15052,69861
49471,92689
39648,73645
6483,91520
41676,96036
19739,58593
11582,95724
36223,66307
47741,70326
35843,87530
41181,50784
28430,94051
16349,61284
17964,67089
33682,50318
9223,69832
38301,80043
3817,80798
47199,56317
28330,68575
39451,63045
34925,71199
17707,50616
30867,78825
37065,89678
43450,50244
1985,95213
44414,59962
15124,68877
29084,74326
37292,56967
30367,78537
43451,93775
7343,79204
22286,75894
31599,74838
45310,64579
33274,56577
37754,87915
40030,75442
15953,84358
44506,59685
4011,73897
11705,89225
37925,75125
38885,81656
24189,93004
29862,67019
35138,98668
24282,59898
9157,65434
42659,52495
3709,76334
33940,51744
4058,85316
9102,84802
17704,53752
281,87321
4081,67702
17157,88306
23513,58682
618,76025
47283,72996
21038,93083
21206,72605
39082,90880
17244,99676
48227,58524
47880,88308
42825,93362
26617,81431
21988,65050
14007,91655
19806,51476
18870,70533
40606,94625
22628,64935
19057,98482
1853,58979
13750,63274
32327,74067
17104,73644
34452,62812
6536,70508
32181,54317
7230,72538
5412,67823
6773,71675
33104,80320
31368,96547
48991,87407
4725,53968
49864,96011
17570,76069
30073,84311
29486,52891
9971,95806
4726,66805
12429,57639
5430,59481
32197,83907
43065,92620
49160,84175
32048,91054
39855,56217
34550,59971
25244,68497
